curve_date,contract_month,market,region,price,currency,unit,contract_type,source_note
2026-06-08,2027-07-01,CFR_JAPAN_COAL,Japan,161.7838,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-08-01,CFR_JAPAN_COAL,Japan,164.3219,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-09-01,CFR_JAPAN_COAL,Japan,167.7136,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-10-01,CFR_JAPAN_COAL,Japan,171.222,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-11-01,CFR_JAPAN_COAL,Japan,175.6669,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-12-01,CFR_JAPAN_COAL,Japan,179.8364,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2028-01-01,CFR_JAPAN_COAL,Japan,181.3538,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2028-02-01,CFR_JAPAN_COAL,Japan,181.5701,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2028-03-01,CFR_JAPAN_COAL,Japan,181.1547,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2028-04-01,CFR_JAPAN_COAL,Japan,179.5411,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2028-05-01,CFR_JAPAN_COAL,Japan,177.1934,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2028-06-01,CFR_JAPAN_COAL,Japan,175.8489,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2026-07-01,BRENT,Global,78.8375,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2026-08-01,BRENT,Global,79.1847,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2026-09-01,BRENT,Global,79.2145,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2026-10-01,BRENT,Global,79.4281,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2026-11-01,BRENT,Global,79.6179,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2026-12-01,BRENT,Global,79.8125,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-01-01,BRENT,Global,79.8846,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-02-01,BRENT,Global,80.1177,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-03-01,BRENT,Global,80.1507,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-04-01,BRENT,Global,80.3562,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-05-01,BRENT,Global,80.4546,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-06-01,BRENT,Global,80.8066,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-07-01,BRENT,Global,80.8603,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-08-01,BRENT,Global,80.9542,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-09-01,BRENT,Global,81.1471,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-10-01,BRENT,Global,81.3168,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-11-01,BRENT,Global,81.5578,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2027-12-01,BRENT,Global,81.5092,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2028-01-01,BRENT,Global,81.7174,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2028-02-01,BRENT,Global,81.9348,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2028-03-01,BRENT,Global,82.3547,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2028-04-01,BRENT,Global,82.3708,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2028-05-01,BRENT,Global,82.4328,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2028-06-01,BRENT,Global,82.6649,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-06-08,2026-07-01,JAPAN_POWER_FUTURES,Japan,16.5125,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2026-08-01,JAPAN_POWER_FUTURES,Japan,16.7371,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2026-09-01,JAPAN_POWER_FUTURES,Japan,17.0595,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2026-10-01,JAPAN_POWER_FUTURES,Japan,17.5012,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2026-11-01,JAPAN_POWER_FUTURES,Japan,17.8895,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2026-12-01,JAPAN_POWER_FUTURES,Japan,18.3027,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-01-01,JAPAN_POWER_FUTURES,Japan,18.326,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-02-01,JAPAN_POWER_FUTURES,Japan,18.1985,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-03-01,JAPAN_POWER_FUTURES,Japan,17.5087,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-04-01,JAPAN_POWER_FUTURES,Japan,16.5678,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-05-01,JAPAN_POWER_FUTURES,Japan,15.8231,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-06-01,JAPAN_POWER_FUTURES,Japan,15.2914,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-07-01,JAPAN_POWER_FUTURES,Japan,15.623,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-08-01,JAPAN_POWER_FUTURES,Japan,15.928,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-09-01,JAPAN_POWER_FUTURES,Japan,16.2842,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-10-01,JAPAN_POWER_FUTURES,Japan,16.6132,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-11-01,JAPAN_POWER_FUTURES,Japan,16.9551,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2027-12-01,JAPAN_POWER_FUTURES,Japan,17.2381,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2028-01-01,JAPAN_POWER_FUTURES,Japan,17.4792,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2028-02-01,JAPAN_POWER_FUTURES,Japan,17.1148,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2028-03-01,JAPAN_POWER_FUTURES,Japan,16.4987,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2028-04-01,JAPAN_POWER_FUTURES,Japan,15.6582,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2028-05-01,JAPAN_POWER_FUTURES,Japan,14.958,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2028-06-01,JAPAN_POWER_FUTURES,Japan,14.4922,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-06-08,2026-07-01,JEPX_SYSTEM,Japan,15.8324,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2026-08-01,JEPX_SYSTEM,Japan,16.0632,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2026-09-01,JEPX_SYSTEM,Japan,16.4417,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2026-10-01,JEPX_SYSTEM,Japan,16.8193,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2026-11-01,JEPX_SYSTEM,Japan,16.9866,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2026-12-01,JEPX_SYSTEM,Japan,17.1305,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-01-01,JEPX_SYSTEM,Japan,17.2939,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-02-01,JEPX_SYSTEM,Japan,16.9407,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-03-01,JEPX_SYSTEM,Japan,16.3448,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-04-01,JEPX_SYSTEM,Japan,15.5627,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-05-01,JEPX_SYSTEM,Japan,14.5922,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-06-01,JEPX_SYSTEM,Japan,14.4965,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-07-01,JEPX_SYSTEM,Japan,14.3956,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-08-01,JEPX_SYSTEM,Japan,14.8998,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-09-01,JEPX_SYSTEM,Japan,15.1112,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-10-01,JEPX_SYSTEM,Japan,15.3426,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-11-01,JEPX_SYSTEM,Japan,15.7157,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2027-12-01,JEPX_SYSTEM,Japan,15.9755,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2028-01-01,JEPX_SYSTEM,Japan,16.0181,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2028-02-01,JEPX_SYSTEM,Japan,15.5974,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2028-03-01,JEPX_SYSTEM,Japan,15.1489,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2028-04-01,JEPX_SYSTEM,Japan,14.5659,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2028-05-01,JEPX_SYSTEM,Japan,13.8887,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2028-06-01,JEPX_SYSTEM,Japan,13.4827,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-06-08,2026-07-01,JEPX_TOKYO,Tokyo,17.2187,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-08-01,JEPX_TOKYO,Tokyo,17.4027,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-09-01,JEPX_TOKYO,Tokyo,17.9486,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-10-01,JEPX_TOKYO,Tokyo,18.0572,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-11-01,JEPX_TOKYO,Tokyo,18.4526,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-12-01,JEPX_TOKYO,Tokyo,18.7806,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-01-01,JEPX_TOKYO,Tokyo,18.8751,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-02-01,JEPX_TOKYO,Tokyo,18.4458,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-03-01,JEPX_TOKYO,Tokyo,17.7386,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-04-01,JEPX_TOKYO,Tokyo,16.684,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-05-01,JEPX_TOKYO,Tokyo,15.9495,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-06-01,JEPX_TOKYO,Tokyo,15.8682,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-07-01,JEPX_TOKYO,Tokyo,15.6787,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-08-01,JEPX_TOKYO,Tokyo,15.9684,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-09-01,JEPX_TOKYO,Tokyo,16.3169,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-10-01,JEPX_TOKYO,Tokyo,16.5906,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-11-01,JEPX_TOKYO,Tokyo,16.7231,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-12-01,JEPX_TOKYO,Tokyo,17.1438,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-01-01,JEPX_TOKYO,Tokyo,17.311,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-02-01,JEPX_TOKYO,Tokyo,16.8874,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-03-01,JEPX_TOKYO,Tokyo,16.1751,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-04-01,JEPX_TOKYO,Tokyo,15.4847,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-05-01,JEPX_TOKYO,Tokyo,14.4601,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-06-01,JEPX_TOKYO,Tokyo,14.1771,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-07-01,JEPX_KANSAI,Kansai,14.7853,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-08-01,JEPX_KANSAI,Kansai,15.32,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-09-01,JEPX_KANSAI,Kansai,15.2603,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-10-01,JEPX_KANSAI,Kansai,15.6719,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-11-01,JEPX_KANSAI,Kansai,16.0655,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-12-01,JEPX_KANSAI,Kansai,16.5292,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-01-01,JEPX_KANSAI,Kansai,16.6015,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-02-01,JEPX_KANSAI,Kansai,16.3947,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-03-01,JEPX_KANSAI,Kansai,15.4737,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-04-01,JEPX_KANSAI,Kansai,14.9161,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-05-01,JEPX_KANSAI,Kansai,14.12,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-06-01,JEPX_KANSAI,Kansai,13.7607,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-07-01,JEPX_KANSAI,Kansai,13.9956,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-08-01,JEPX_KANSAI,Kansai,14.1585,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-09-01,JEPX_KANSAI,Kansai,14.3053,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-10-01,JEPX_KANSAI,Kansai,14.7372,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-11-01,JEPX_KANSAI,Kansai,14.9756,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2027-12-01,JEPX_KANSAI,Kansai,15.3785,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-01-01,JEPX_KANSAI,Kansai,15.5484,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-02-01,JEPX_KANSAI,Kansai,15.2693,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-03-01,JEPX_KANSAI,Kansai,14.8066,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-04-01,JEPX_KANSAI,Kansai,13.8827,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-05-01,JEPX_KANSAI,Kansai,13.0966,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2028-06-01,JEPX_KANSAI,Kansai,12.8681,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
